storm_id,storm_name,num_of_obs,date,time,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL062008,FAY,60,20080823,0000,,TS,29.7,-83.8,45,996,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,20080823,0600,,TS,29.8,-84.7,45,997,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,20080823,0615,L,TS,29.8,-84.7,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,60,20080823,1200,,TS,30.0,-85.2,40,998,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,20080823,1800,,TS,30.5,-85.9,40,999,0,80,30,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,20080824,0000,,TD,30.8,-86.7,30,999,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,20080824,0600,,TD,31.1,-87.7,30,999,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL072008,GUSTAV,50,20080831,1200,,HU,24.8,-85.5,100,961,190,150,120,150,120,90,60,90,45,30,25,30,-999
AL072008,GUSTAV,50,20080831,1800,,HU,25.9,-86.7,95,960,200,175,130,165,120,90,60,90,60,40,25,40,-999
AL072008,GUSTAV,50,20080901,0000,,HU,26.9,-87.7,95,953,200,180,140,180,130,90,60,120,70,40,30,60,-999
AL092008,IKE,62,20080911,0000,,HU,24.7,-86.4,85,944,210,170,120,180,140,105,90,125,100,60,30,75,-999
AL092008,IKE,62,20080911,0600,,HU,25.1,-87.1,85,945,220,190,130,180,150,120,90,140,100,75,30,75,-999
AL092008,IKE,62,20080911,1200,,HU,25.5,-88.0,85,946,230,240,150,180,150,135,90,140,100,75,30,60,-999
AL172008,PALOMA,36,20081113,1800,,LO,25.0,-85.5,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172008,PALOMA,36,20081114,0000,,LO,26.8,-85.9,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172008,PALOMA,36,20081114,0600,,LO,28.9,-85.6,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,20090816,1800,,TS,29.1,-85.1,50,1008,60,60,15,30,0,30,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,20090817,0000,,TS,29.8,-85.8,45,1005,40,60,15,30,0,0,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,20090817,0530,L,TS,30.4,-86.5,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042009,CLAUDETTE,8,20090817,0600,,TS,30.5,-86.6,40,1005,35,80,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,20091110,1200,,EX,30.3,-88.0,35,999,30,60,60,30,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,20091110,1800,,EX,30.6,-87.2,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,20091111,0000,,EX,30.6,-86.3,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,20091111,0600,,EX,30.8,-85.5,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100723,1200,,TS,24.8,-79.7,35,1006,75,45,0,45,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100723,1200,,TS,24.8,-79.7,35,1006,75,45,0,45,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100723,1430,L,TS,25.4,-80.2,35,1007,75,40,0,40,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100723,1800,,TD,25.8,-81.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100724,0000,,TD,26.3,-82.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100724,0600,,TD,26.7,-84.4,30,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100724,1200,,TD,27.5,-85.9,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,20100724,1800,,TD,28.1,-87.1,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120527,2300,I,TS,30.1,-80.5,60,992,100,100,60,80,50,0,30,30,0,0,0,0,-999
AL022012,BERYL,33,20120528,0000,,TS,30.1,-80.7,60,993,100,100,40,80,40,0,30,30,0,0,0,0,-999
AL022012,BERYL,33,20120528,0410,L,TS,30.2,-81.4,55,994,100,100,20,80,40,0,0,30,0,0,0,0,-999
AL022012,BERYL,33,20120528,0600,,TS,30.2,-81.7,50,996,120,70,0,40,40,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120528,1200,,TD,30.4,-82.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120528,1800,,TD,30.5,-83.0,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120529,0000,,TD,30.6,-83.2,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120529,0600,,TD,30.8,-83.4,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,20120529,1200,,TD,31.3,-83.0,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120626,1200,,TS,28.9,-84.3,40,992,80,180,0,50,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120626,1800,,TS,29.2,-83.7,35,995,50,150,0,30,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120626,2100,L,TS,29.3,-83.2,35,995,50,150,0,30,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120627,0000,,TD,29.4,-82.7,30,997,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120627,0600,,TD,29.5,-81.5,30,998,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,20120627,1200,,TD,29.5,-80.3,30,1001,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092012,ISAAC,51,20120827,0600,,TS,25.0,-83.6,50,989,180,150,60,180,50,20,0,40,0,0,0,0,-999
AL092012,ISAAC,51,20120827,1200,,TS,25.7,-84.7,55,987,180,150,70,180,60,40,0,40,0,0,0,0,-999
AL092012,ISAAC,51,20120827,1800,,TS,26.3,-85.7,60,982,180,150,80,180,60,50,20,50,0,0,0,0,-999
AL092012,ISAAC,51,20120828,0000,,TS,26.8,-86.7,60,979,180,150,100,180,70,60,30,60,0,0,0,0,-999
AL092012,ISAAC,51,20120828,0600,,TS,27.4,-87.6,60,978,180,150,110,170,80,70,40,60,0,0,0,0,-999
AL012013,ANDREA,14,20130606,1200,,TS,27.8,-84.9,55,995,90,120,0,0,50,70,0,0,0,0,0,0,-999
AL012013,ANDREA,14,20130606,1800,,TS,28.9,-83.9,55,993,80,120,60,60,30,30,0,0,0,0,0,0,-999
AL012013,ANDREA,14,20130606,2200,L,TS,29.5,-83.4,50,992,80,120,60,60,30,30,0,0,0,0,0,0,-999
AL012013,ANDREA,14,20130607,0000,,TS,29.8,-83.0,40,993,120,120,0,0,0,0,0,0,0,0,0,0,-999
AL032016,COLIN,15,20160606,1800,,TS,28.1,-86.1,45,1003,100,200,0,0,0,0,0,0,0,0,0,0,-999
AL032016,COLIN,15,20160607,0000,,TS,29.4,-84.3,45,1001,100,200,0,0,0,0,0,0,0,0,0,0,-999
AL032016,COLIN,15,20160607,0200,L,TS,29.8,-83.6,45,1001,100,200,0,0,0,0,0,0,0,0,0,0,-999
AL032016,COLIN,15,20160607,0600,,TS,30.7,-82.1,45,1003,100,200,0,0,0,0,0,0,0,0,0,0,-999
AL092016,HERMINE,47,20160901,1800,,HU,27.9,-85.5,65,988,130,150,60,60,90,110,30,40,40,40,0,0,-999
AL092016,HERMINE,47,20160902,0000,,HU,29.0,-84.8,70,983,130,150,60,60,70,110,40,30,40,40,30,0,-999
AL092016,HERMINE,47,20160902,0530,L,HU,30.1,-84.1,70,981,130,150,60,60,70,110,40,30,30,40,30,0,20
AL092016,HERMINE,47,20160902,0600,,HU,30.3,-84.0,65,982,130,150,60,40,40,110,30,20,20,30,0,0,-999
AL092016,HERMINE,47,20160902,0800,R,TS,30.6,-83.8,60,984,130,150,60,40,40,110,30,20,0,0,0,0,-999
AL112016,JULIA,33,20160913,0600,L,TD,27.3,-80.2,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112016,JULIA,33,20160913,1200,,TS,28.0,-80.7,35,1010,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL112016,JULIA,33,20160913,1800,,TS,29.0,-81.2,45,1010,50,50,0,0,0,0,0,0,0,0,0,0,-999
AL112016,JULIA,33,20160914,0000,,TS,29.8,-81.5,45,1010,50,50,0,0,0,0,0,0,0,0,0,0,-999
AL112016,JULIA,33,20160914,0600,,TS,30.5,-81.7,40,1011,70,0,0,0,0,0,0,0,0,0,0,0,-999
AL112016,JULIA,33,20160914,1200,,TS,31.3,-81.5,40,1011,100,0,0,0,0,0,0,0,0,0,0,0,-999
AL142016,MATTHEW,50,20161007,0000,L,HU,26.7,-79.0,115,937,170,150,80,120,70,70,50,60,50,40,30,40,-999
AL142016,MATTHEW,50,20161007,0600,,HU,27.7,-79.7,110,939,170,150,80,120,70,70,50,60,50,40,30,40,-999
AL142016,MATTHEW,50,20161007,1200,,HU,28.9,-80.3,105,944,170,150,80,120,80,70,60,60,50,40,35,40,-999
AL142016,MATTHEW,50,20161007,1800,,HU,29.7,-80.7,100,946,170,150,80,120,80,70,60,60,50,40,35,40,-999
AL142016,MATTHEW,50,20161008,0000,,HU,30.7,-80.6,95,949,180,150,80,120,80,70,50,50,50,50,30,35,-999
AL062017,EMILY,11,20170731,0600,,TS,27.7,-83.9,40,1006,20,40,40,0,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,11,20170731,1200,,TS,27.5,-83.1,45,1003,20,50,40,0,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,11,20170731,1445,L,TS,27.5,-82.7,50,1001,20,50,40,0,0,20,20,0,0,0,0,0,-999
AL062017,EMILY,11,20170731,1800,,TS,27.5,-82.2,35,1005,0,50,40,0,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,11,20170801,0000,,TD,27.5,-81.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,11,20170801,0600,,TD,27.8,-80.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,11,20170801,1200,,TD,28.7,-79.5,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112017,IRMA,66,20170910,1300,L,HU,24.7,-81.5,115,931,270,180,140,210,120,120,80,110,70,60,30,50,10
AL112017,IRMA,66,20170910,1800,,HU,25.6,-81.7,100,936,300,190,140,220,130,130,80,110,70,60,30,50,-999
AL112017,IRMA,66,20170910,1300,L,HU,24.7,-81.5,115,931,270,180,140,210,120,120,80,110,70,60,30,50,10
AL112017,IRMA,66,20170910,1800,,HU,25.6,-81.7,100,936,300,190,140,220,130,130,80,110,70,60,30,50,-999
AL112017,IRMA,66,20170910,1930,L,HU,25.9,-81.7,100,936,330,190,140,220,130,130,80,110,70,60,30,50,15
AL112017,IRMA,66,20170911,0000,,HU,26.8,-81.7,80,942,360,200,150,240,140,140,90,120,60,60,30,50,-999
AL112017,IRMA,66,20170911,0600,,HU,28.2,-82.2,65,961,360,210,150,240,140,140,90,120,30,30,20,50,-999
AL112017,IRMA,66,20170911,1200,,TS,29.6,-82.7,50,970,360,230,150,240,140,140,90,120,0,0,0,0,-999
AL112017,IRMA,66,20170911,1800,,TS,30.9,-83.5,45,980,360,250,150,240,0,0,0,0,0,0,0,0,-999
AL162017,NATE,32,20171007,1200,,HU,25.7,-87.9,80,986,110,90,50,40,60,50,0,0,30,30,0,0,-999
AL162017,NATE,32,20171007,1200,,HU,25.7,-87.9,80,986,110,90,50,40,60,50,0,0,30,30,0,0,-999
AL012018,ALBERTO,26,20180528,1200,,TS,29.1,-85.9,50,991,90,70,50,80,40,40,0,0,0,0,0,0,-999
AL012018,ALBERTO,26,20180528,1800,,TS,29.8,-85.9,45,991,80,60,40,70,0,0,0,0,0,0,0,0,-999
AL012018,ALBERTO,26,20180528,2100,L,TS,30.3,-86.0,40,992,80,60,40,60,0,0,0,0,0,0,0,0,-999
AL012018,ALBERTO,26,20180529,0000,,TD,30.9,-86.1,30,993,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1115,L,TS,25.0,-80.5,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1200,,TS,25.1,-80.7,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1115,L,TS,25.0,-80.5,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1200,,TS,25.1,-80.7,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1315,L,TS,25.2,-80.9,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180903,1800,,TS,25.8,-81.9,50,1004,40,40,20,20,10,0,0,10,0,0,0,0,-999
AL072018,GORDON,25,20180904,0000,,TS,26.6,-83.3,55,1003,40,50,20,50,10,0,0,10,0,0,0,0,-999
AL072018,GORDON,25,20180904,0600,,TS,27.2,-84.9,55,1002,40,50,20,50,20,0,0,10,0,0,0,0,-999
AL072018,GORDON,25,20180904,1200,,TS,28.1,-86.2,55,1001,70,50,20,60,20,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180904,1800,,TS,28.9,-87.2,60,1000,70,50,20,60,20,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180905,0000,,TS,29.8,-88.0,60,999,70,50,20,50,20,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180904,1800,,TS,28.9,-87.2,60,1000,70,50,20,60,20,0,0,0,0,0,0,0,-999
AL072018,GORDON,25,20180905,0000,,TS,29.8,-88.0,60,999,70,50,20,50,20,0,0,0,0,0,0,0,-999
AL142018,MICHAEL,38,20181010,0600,,HU,27.7,-86.6,120,945,160,140,70,140,80,80,30,50,40,30,20,30,-999
AL142018,MICHAEL,38,20181010,1200,,HU,29.0,-86.3,125,934,150,140,80,120,80,80,40,50,40,35,25,30,-999
AL142018,MICHAEL,38,20181010,1730,L,HU,30.0,-85.5,140,919,90,140,100,80,60,80,50,50,35,35,25,25,10
AL142018,MICHAEL,38,20181010,1800,,HU,30.2,-85.4,135,920,90,140,100,80,60,80,50,50,35,35,25,25,-999
AL052019,DORIAN,70,20190904,0600,,HU,28.8,-79.2,90,964,150,130,100,140,100,80,60,90,50,40,30,50,-999
AL052019,DORIAN,70,20190904,1200,,HU,29.5,-79.6,90,963,150,130,100,140,100,80,60,90,50,40,40,50,-999
AL052019,DORIAN,70,20190904,1800,,HU,30.1,-79.7,95,960,160,140,100,140,100,90,70,90,50,40,40,50,-999
AL052019,DORIAN,70,20190905,0000,,HU,30.7,-79.7,100,955,160,150,100,120,100,90,70,90,50,50,50,50,-999
AL092020,ISAIAS,36,20200802,0600,,TS,25.9,-79.2,55,996,100,80,0,60,50,30,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200802,1200,,TS,26.6,-79.5,55,995,100,80,0,60,50,30,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200802,1800,,TS,27.4,-79.6,60,995,100,80,0,60,50,30,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200803,0000,,TS,28.2,-79.7,60,995,100,80,0,60,50,30,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200803,0600,,TS,29.1,-79.9,60,995,100,110,0,60,50,40,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200803,1200,,TS,30.1,-80.0,60,995,100,110,0,60,50,50,0,20,0,0,0,0,-999
AL092020,ISAIAS,36,20200803,1800,,HU,31.2,-79.7,65,991,110,110,40,60,50,50,0,20,20,20,0,0,-999
AL092020,ISAIAS,36,20200803,1800,,HU,31.2,-79.7,65,991,110,110,40,60,50,50,0,20,20,20,0,0,-999
AL192020,SALLY,28,20200912,0000,,TD,25.6,-79.4,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200912,0600,L,TD,25.6,-80.2,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200912,1200,,TS,25.5,-80.8,35,1003,60,60,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200912,1800,,TS,25.6,-81.6,35,1003,0,70,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200913,0000,,TS,26.0,-82.5,35,1003,30,80,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200913,0600,,TS,26.7,-83.5,45,1001,50,80,0,20,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200913,1200,,TS,27.2,-84.5,50,996,70,90,0,30,30,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200913,1800,,TS,27.6,-85.4,50,996,80,100,0,50,30,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200914,0000,,TS,27.9,-86.0,50,996,90,100,0,70,30,0,0,0,0,0,0,0,-999
AL192020,SALLY,28,20200914,0600,,TS,28.2,-86.5,55,996,100,110,20,100,40,30,0,30,0,0,0,0,-999
AL192020,SALLY,28,20200914,1200,,HU,28.4,-86.9,65,991,110,110,20,100,50,30,0,30,20,0,0,0,-999
AL192020,SALLY,28,20200914,1800,,HU,28.6,-87.3,75,986,110,110,30,90,60,30,0,30,30,15,0,15,-999
AL192020,SALLY,28,20200915,0000,,HU,28.7,-87.7,75,986,110,110,30,90,70,40,0,30,35,20,0,15,-999
AL192020,SALLY,28,20200915,0600,,HU,28.8,-88.0,70,984,110,110,40,90,70,40,0,30,40,25,0,20,-999
AL192020,SALLY,28,20200915,1200,,HU,29.0,-88.1,70,982,110,110,50,90,70,40,0,40,40,25,0,25,-999
AL192020,SALLY,28,20200915,1800,,HU,29.3,-88.1,70,981,110,110,60,80,70,40,0,40,40,20,0,25,-999
AL192020,SALLY,28,20200916,0000,,HU,29.6,-88.0,75,975,110,110,70,80,70,40,30,50,35,20,20,25,-999
AL192020,SALLY,28,20200916,0600,,HU,29.9,-87.9,95,967,100,110,80,80,70,40,30,50,35,20,20,25,-999
AL192020,SALLY,28,20200916,0000,,HU,29.6,-88.0,75,975,110,110,70,80,70,40,30,50,35,20,20,25,-999
AL192020,SALLY,28,20200916,0600,,HU,29.9,-87.9,95,967,100,110,80,80,70,40,30,50,35,20,20,25,-999
AL192020,SALLY,28,20200916,0945,L,HU,30.3,-87.7,95,965,90,110,80,70,70,40,30,50,35,20,20,25,15
AL192020,SALLY,28,20200916,1200,,HU,30.5,-87.6,85,967,80,130,80,60,60,40,30,40,30,25,20,20,-999
AL192020,SALLY,28,20200916,1800,,TS,31.1,-87.2,60,982,70,150,80,50,40,30,30,20,0,0,0,0,-999
AL292020,ETA,58,20201109,0400,L,TS,24.9,-80.7,55,993,220,100,30,140,40,40,0,30,0,0,0,0,-999
AL292020,ETA,58,20201109,0600,,TS,25.0,-81.4,55,992,160,60,30,140,40,40,0,30,0,0,0,0,-999
AL292020,ETA,58,20201109,1200,,TS,24.9,-82.9,50,992,140,40,30,120,30,20,0,10,0,0,0,0,-999
AL292020,ETA,58,20201111,1200,,HU,25.8,-83.9,65,983,100,100,40,40,70,50,0,0,50,0,0,0,-999
AL292020,ETA,58,20201111,1800,,TS,26.8,-83.7,60,990,100,100,30,90,40,40,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,0000,,TS,27.9,-83.5,55,992,100,100,30,90,40,40,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,0600,,TS,28.7,-83.2,50,994,90,100,20,60,30,30,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,0000,,TS,27.9,-83.5,55,992,100,100,30,90,40,40,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,0600,,TS,28.7,-83.2,50,994,90,100,20,60,30,30,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,0920,L,TS,29.2,-82.9,45,996,60,100,40,60,0,0,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,1200,,TS,29.7,-82.5,40,1001,60,100,40,60,0,0,0,0,0,0,0,0,-999
AL292020,ETA,58,20201112,1800,,TS,30.9,-81.3,35,1003,60,100,20,60,0,0,0,0,0,0,0,0,-999
AL052021,ELSA,43,20210706,1800,,TS,25.5,-82.9,60,997,70,70,0,60,30,40,0,20,0,0,0,0,20
AL052021,ELSA,43,20210707,0000,,HU,26.6,-83.2,65,996,70,80,0,60,30,40,0,20,20,0,0,0,20
AL052021,ELSA,43,20210707,0600,,TS,27.8,-83.5,55,998,70,80,0,60,30,30,0,0,0,0,0,0,20
AL052021,ELSA,43,20210707,1200,,TS,29.1,-83.6,55,999,70,80,0,50,30,30,0,0,0,0,0,0,25
AL052021,ELSA,43,20210707,0600,,TS,27.8,-83.5,55,998,70,80,0,60,30,30,0,0,0,0,0,0,20
AL052021,ELSA,43,20210707,1200,,TS,29.1,-83.6,55,999,70,80,0,50,30,30,0,0,0,0,0,0,25
AL052021,ELSA,43,20210707,1430,L,TS,29.8,-83.5,55,1000,70,80,0,50,30,30,0,0,0,0,0,0,25
AL052021,ELSA,43,20210707,1800,,TS,30.3,-83.4,45,1002,60,60,0,30,0,0,0,0,0,0,0,0,40
AL062021,FRED,45,20210815,0600,,DB,25.0,-84.4,35,1010,110,0,0,0,0,0,0,0,0,0,0,0,60
AL062021,FRED,45,20210815,1200,,TS,25.7,-84.7,35,1008,90,0,0,0,0,0,0,0,0,0,0,0,60
AL062021,FRED,45,20210815,1800,,TS,26.4,-85.2,40,1005,80,60,0,0,0,0,0,0,0,0,0,0,60
AL062021,FRED,45,20210816,0000,,TS,27.0,-85.8,50,999,80,60,0,0,40,30,0,0,0,0,0,0,60
AL062021,FRED,45,20210816,0600,,TS,27.8,-85.9,50,996,90,80,0,0,40,40,0,0,0,0,0,0,50
AL062021,FRED,45,20210816,1200,,TS,28.7,-85.7,50,993,100,100,30,40,50,50,0,20,0,0,0,0,40
AL062021,FRED,45,20210816,1800,,TS,29.5,-85.4,55,991,100,100,30,40,50,50,0,20,0,0,0,0,30
AL062021,FRED,45,20210816,1200,,TS,28.7,-85.7,50,993,100,100,30,40,50,50,0,20,0,0,0,0,40
AL062021,FRED,45,20210816,1800,,TS,29.5,-85.4,55,991,100,100,30,40,50,50,0,20,0,0,0,0,30
AL062021,FRED,45,20210816,1900,L,TS,29.7,-85.4,55,991,100,100,30,40,50,50,0,20,0,0,0,0,30
AL062021,FRED,45,20210817,0000,,TS,30.6,-85.4,45,998,60,80,20,40,0,0,0,0,0,0,0,0,30
AL092021,IDA,40,20210828,1800,,HU,25.6,-86.6,80,976,110,100,70,100,50,40,20,40,25,20,10,20,20
AL092021,IDA,40,20210829,0000,,HU,26.7,-87.6,90,967,120,100,80,110,70,60,40,60,35,30,20,30,20
AL132021,MINDY,10,20210908,1800,,TS,28.4,-86.8,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,30
AL132021,MINDY,10,20210909,0000,,TS,29.5,-85.4,45,1001,0,40,0,0,0,0,0,0,0,0,0,0,30
AL132021,MINDY,10,20210909,0115,L,TS,29.7,-85.1,50,1000,0,40,0,0,0,30,0,0,0,0,0,0,30
AL132021,MINDY,10,20210909,0600,,TS,30.5,-83.9,35,1001,0,40,0,0,0,0,0,0,0,0,0,0,30
AL132021,MINDY,10,20210909,1200,,TD,31.2,-81.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40
AL092022,IAN,40,20220928,0600,,HU,25.2,-82.9,120,945,120,130,100,150,70,60,60,70,35,35,30,35,20
AL092022,IAN,40,20220928,1200,,HU,26.0,-82.7,140,937,120,140,100,150,70,60,70,80,40,40,30,40,20
AL092022,IAN,40,20220928,1800,,HU,26.6,-82.4,135,938,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220928,1200,,HU,26.0,-82.7,140,937,120,140,100,150,70,60,70,80,40,40,30,40,20
AL092022,IAN,40,20220928,1800,,HU,26.6,-82.4,135,938,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220928,1905,L,HU,26.7,-82.2,130,941,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220928,1800,,HU,26.6,-82.4,135,938,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220928,1905,L,HU,26.7,-82.2,130,941,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220928,2035,L,HU,26.8,-82.0,125,945,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,40,20220929,0000,,HU,27.2,-81.7,100,960,180,120,120,220,50,60,50,70,30,40,30,45,20
AL092022,IAN,40,20220929,0600,,HU,27.7,-81.1,65,985,360,120,150,200,60,50,40,70,30,0,0,30,20
AL092022,IAN,40,20220929,1200,,TS,28.4,-80.6,60,987,360,120,150,200,60,50,40,70,0,0,0,0,40
AL092022,IAN,40,20220929,1800,,HU,28.9,-80.1,65,986,360,140,150,200,60,0,50,100,0,0,0,40,40
